0.	0.	0.
1.	0.	0.
0.2885684616929113	0.7027554100126228	0.
0.9199476641986318	-0.0691437759466077	0.0743770754918339
0.1658645041109711	0.13486070793422572	-0.549915130313046
0.8579193192681395	0.40756944260042804	0.11843364005653956
0.21131782701636703	-0.3134182212638045	0.36759884383382724
0.35939735045085597	0.24825536095630307	-0.44640069042614183
0.8649639467549894	0.4333635806359928	0.39629579331427867
0.5893609608324569	-0.3459165056200031	-0.16652348613111456
0.8052660874618842	0.5485591228978961	0.22500981549550353
