0.	0.	0.
0.9999999999999999	0.	0.
0.393353063507857	0.794971379638725	0.
0.5908283292385083	-0.0664989457406078	0.4678380039238315
0.5609389630749834	0.08464713621745609	-0.5202214516248054
-0.16397565367616257	0.6091221942380989	-0.07365151092706636
0.13839607117320069	-0.10950232777392536	-0.6998704314130335
0.6676284455297913	0.6227119355572803	-0.2711801393521744
0.4368474691883305	0.19588230907654858	0.6032091394688783
0.6986369807374817	-0.1621066772630008	-0.2930665643758922
0.24353803073045027	0.5899320728368166	-0.7698502302567629
