0.0	0.0	0.0
0.999999999999	-1.21600312122e-09	-9.60777417543e-09
0.462584958872	0.8433178947	-6.82822509646e-09
-0.14530844652	0.108137825838	0.299959780533
0.413351648469	0.665554012273	-0.314194999123
0.340059204564	-0.120887582189	0.299105772256
0.107524802052	0.664680214875	-0.274314656284
0.596898887639	-0.166750872681	-0.0111885439525
0.00130816727199	0.634359410391	0.0479215918997
0.762614667545	0.161774516352	0.491853940964
0.00773395664559	0.0601852150525	-0.156092604786
0.181332965809	0.942014487096	0.28235980884
