0.	0.	0.
0.9999999999999999	0.	0.
0.3327312868213165	0.7448170677507757	0.
0.41164114869381774	-0.18477978499933626	0.36003183894809804
-0.37657987371245755	0.35524645381103787	0.06493985119999454
0.4472049020942717	-0.03782867814303159	-0.3435581093681675
0.44180933980825615	0.7428150212139177	0.2813949309171927
-0.3132726693922105	0.1457679277099991	0.010496559714429563
0.5497691607609388	0.36988149308037604	-0.4421974972632168
0.19881030933734742	-0.13460231801890482	0.3466776316045772
0.8574892644307307	0.5132409345720769	-0.03599867310924573
